2q, intensity
6.965568000000000382e+01,0.000000000000000000e+00
6.967610999999999422e+01,0.000000000000000000e+00
6.969652999999999565e+01,0.000000000000000000e+00
6.971694999999999709e+01,0.000000000000000000e+00
6.973738000000000170e+01,0.000000000000000000e+00
6.975780000000000314e+01,0.000000000000000000e+00
6.977822000000000457e+01,0.000000000000000000e+00
6.979864000000000601e+01,0.000000000000000000e+00
6.981906999999999641e+01,0.000000000000000000e+00
6.983948999999999785e+01,0.000000000000000000e+00
6.985990999999999929e+01,0.000000000000000000e+00
6.988034000000000390e+01,0.000000000000000000e+00
6.990076000000000533e+01,0.000000000000000000e+00
6.992118000000000677e+01,0.000000000000000000e+00
6.994160999999999717e+01,0.000000000000000000e+00
6.996202999999999861e+01,0.000000000000000000e+00
6.998245000000000005e+01,0.000000000000000000e+00
7.000287000000000148e+01,0.000000000000000000e+00
7.002330000000000609e+01,0.000000000000000000e+00
7.004371999999999332e+01,0.000000000000000000e+00
7.006413999999999476e+01,3.100000000000000000e+01
7.008456999999999937e+01,0.000000000000000000e+00
7.010499000000000080e+01,0.000000000000000000e+00
7.012541000000000224e+01,2.200000000000000000e+01
7.014584000000000685e+01,8.200000000000000000e+01
7.016625999999999408e+01,3.800000000000000000e+01
7.018667999999999552e+01,3.600000000000000000e+01
7.020709999999999695e+01,9.200000000000000000e+01
7.022753000000000156e+01,1.850000000000000000e+02
7.024795000000000300e+01,2.420000000000000000e+02
7.026837000000000444e+01,3.070000000000000000e+02
7.028879999999999484e+01,2.490000000000000000e+02
7.030921999999999628e+01,1.810000000000000000e+02
7.032963999999999771e+01,1.420000000000000000e+02
7.035007000000000232e+01,8.900000000000000000e+01
7.037049000000000376e+01,3.700000000000000000e+01
7.039091000000000520e+01,6.500000000000000000e+01
7.041133000000000663e+01,1.040000000000000000e+02
7.043175999999999704e+01,1.160000000000000000e+02
7.045217999999999847e+01,1.410000000000000000e+02
7.047259999999999991e+01,1.170000000000000000e+02
7.049303000000000452e+01,1.710000000000000000e+02
7.051345000000000596e+01,1.070000000000000000e+02
7.053386999999999318e+01,2.400000000000000000e+01
7.055429999999999779e+01,2.700000000000000000e+01
7.057471999999999923e+01,2.700000000000000000e+01
7.059514000000000067e+01,3.600000000000000000e+01
7.061556000000000211e+01,2.000000000000000000e+00
7.063599000000000672e+01,4.000000000000000000e+00
7.065640999999999394e+01,6.000000000000000000e+00
7.067682999999999538e+01,5.500000000000000000e+01
7.069725999999999999e+01,9.000000000000000000e+00
7.071768000000000143e+01,0.000000000000000000e+00
7.073810000000000286e+01,1.800000000000000000e+01
7.075852999999999327e+01,0.000000000000000000e+00
7.077894999999999470e+01,4.000000000000000000e+00
7.079936999999999614e+01,1.000000000000000000e+01
7.081978999999999758e+01,0.000000000000000000e+00
7.084022000000000219e+01,4.000000000000000000e+00
7.086064000000000362e+01,2.300000000000000000e+01
7.088106000000000506e+01,0.000000000000000000e+00
7.090148999999999546e+01,0.000000000000000000e+00
7.092190999999999690e+01,0.000000000000000000e+00
7.094232999999999834e+01,0.000000000000000000e+00
7.096276000000000295e+01,9.000000000000000000e+00
7.098318000000000438e+01,0.000000000000000000e+00
7.100360000000000582e+01,1.000000000000000000e+01
7.102401999999999305e+01,1.900000000000000000e+01
7.104444999999999766e+01,0.000000000000000000e+00
7.106486999999999910e+01,0.000000000000000000e+00
7.108529000000000053e+01,0.000000000000000000e+00
7.110572000000000514e+01,8.000000000000000000e+00
7.112614000000000658e+01,5.000000000000000000e+00
7.114655999999999381e+01,1.900000000000000000e+01
7.116698999999999842e+01,8.000000000000000000e+00
7.118740999999999985e+01,2.000000000000000000e+01
7.120783000000000129e+01,4.400000000000000000e+01
7.122825000000000273e+01,0.000000000000000000e+00
7.124867999999999313e+01,3.100000000000000000e+01
7.126909999999999457e+01,4.000000000000000000e+00
7.128951999999999600e+01,0.000000000000000000e+00
7.130995000000000061e+01,0.000000000000000000e+00
7.133037000000000205e+01,1.400000000000000000e+01
7.135079000000000349e+01,1.000000000000000000e+01
7.137121999999999389e+01,1.000000000000000000e+01
7.139163999999999533e+01,7.000000000000000000e+00
7.141205999999999676e+01,2.000000000000000000e+00
7.143247999999999820e+01,1.000000000000000000e+01
7.145291000000000281e+01,0.000000000000000000e+00
7.147333000000000425e+01,0.000000000000000000e+00
7.149375000000000568e+01,0.000000000000000000e+00
7.151417999999999608e+01,0.000000000000000000e+00
7.153459999999999752e+01,2.000000000000000000e+01
7.155501999999999896e+01,4.000000000000000000e+00
7.157545000000000357e+01,0.000000000000000000e+00
7.159587000000000501e+01,8.000000000000000000e+00
7.161629000000000644e+01,0.000000000000000000e+00
7.163670999999999367e+01,0.000000000000000000e+00
7.165713999999999828e+01,0.000000000000000000e+00
7.167755999999999972e+01,0.000000000000000000e+00
7.169798000000000116e+01,0.000000000000000000e+00
7.171841000000000577e+01,2.300000000000000000e+01
7.173882999999999299e+01,0.000000000000000000e+00
7.175924999999999443e+01,0.000000000000000000e+00
7.177967999999999904e+01,4.000000000000000000e+00
7.180010000000000048e+01,0.000000000000000000e+00
7.182052000000000191e+01,1.000000000000000000e+00
7.184094000000000335e+01,7.000000000000000000e+00
7.186136999999999375e+01,0.000000000000000000e+00
7.188178999999999519e+01,6.000000000000000000e+00
7.190220999999999663e+01,9.000000000000000000e+00
7.192264000000000124e+01,7.000000000000000000e+00
7.194306000000000267e+01,0.000000000000000000e+00
7.196348000000000411e+01,2.000000000000000000e+00
7.198390999999999451e+01,1.100000000000000000e+01
7.200432999999999595e+01,0.000000000000000000e+00
7.202474999999999739e+01,0.000000000000000000e+00
7.204516999999999882e+01,6.000000000000000000e+00
7.206560000000000343e+01,3.600000000000000000e+01
7.208602000000000487e+01,0.000000000000000000e+00
7.210644000000000631e+01,1.700000000000000000e+01
7.212686999999999671e+01,1.000000000000000000e+01
7.214728999999999814e+01,2.800000000000000000e+01
7.216770999999999958e+01,0.000000000000000000e+00
7.218814000000000419e+01,1.000000000000000000e+00
7.220856000000000563e+01,0.000000000000000000e+00
7.222898000000000707e+01,2.300000000000000000e+01
7.224939999999999429e+01,0.000000000000000000e+00
7.226982999999999890e+01,1.000000000000000000e+01
7.229025000000000034e+01,1.000000000000000000e+00
7.231067000000000178e+01,0.000000000000000000e+00
7.233110000000000639e+01,0.000000000000000000e+00
7.235151999999999362e+01,2.100000000000000000e+01
7.237193999999999505e+01,0.000000000000000000e+00
7.239236999999999966e+01,1.300000000000000000e+01
7.241279000000000110e+01,0.000000000000000000e+00
7.243321000000000254e+01,1.500000000000000000e+01
7.245363000000000397e+01,5.000000000000000000e+00
7.247405999999999437e+01,0.000000000000000000e+00
7.249447999999999581e+01,2.100000000000000000e+01
7.251489999999999725e+01,1.700000000000000000e+01
7.253533000000000186e+01,0.000000000000000000e+00
7.255575000000000330e+01,0.000000000000000000e+00
7.257617000000000473e+01,0.000000000000000000e+00
7.259659999999999513e+01,0.000000000000000000e+00
7.261701999999999657e+01,2.100000000000000000e+01
7.263743999999999801e+01,0.000000000000000000e+00
7.265785999999999945e+01,1.100000000000000000e+01
7.267829000000000406e+01,0.000000000000000000e+00
7.269871000000000549e+01,0.000000000000000000e+00
7.271913000000000693e+01,0.000000000000000000e+00
7.273955999999999733e+01,0.000000000000000000e+00
7.275997999999999877e+01,0.000000000000000000e+00
7.278040000000000020e+01,0.000000000000000000e+00
7.280083000000000482e+01,2.300000000000000000e+01
7.282125000000000625e+01,0.000000000000000000e+00
7.284166999999999348e+01,4.000000000000000000e+00
7.286208999999999492e+01,2.500000000000000000e+01
7.288251999999999953e+01,0.000000000000000000e+00
7.290294000000000096e+01,0.000000000000000000e+00
7.292336000000000240e+01,1.900000000000000000e+01
7.294379000000000701e+01,1.000000000000000000e+01
7.296420999999999424e+01,0.000000000000000000e+00
7.298462999999999568e+01,0.000000000000000000e+00
7.300506000000000029e+01,0.000000000000000000e+00
7.302548000000000172e+01,4.000000000000000000e+00
7.304590000000000316e+01,0.000000000000000000e+00
7.306632000000000460e+01,0.000000000000000000e+00
7.308674999999999500e+01,5.000000000000000000e+00
7.310716999999999643e+01,0.000000000000000000e+00
7.312758999999999787e+01,0.000000000000000000e+00
7.314802000000000248e+01,0.000000000000000000e+00
7.316844000000000392e+01,1.100000000000000000e+01
7.318886000000000536e+01,1.200000000000000000e+01
7.320928999999999576e+01,3.000000000000000000e+00
7.322970999999999719e+01,1.300000000000000000e+01
7.325012999999999863e+01,0.000000000000000000e+00
7.327055000000000007e+01,3.100000000000000000e+01
7.329098000000000468e+01,6.000000000000000000e+00
7.331140000000000612e+01,4.000000000000000000e+00
7.333181999999999334e+01,0.000000000000000000e+00
7.335224999999999795e+01,2.000000000000000000e+00
7.337266999999999939e+01,1.000000000000000000e+01
7.339309000000000083e+01,1.100000000000000000e+01
7.341352000000000544e+01,0.000000000000000000e+00
7.343394000000000688e+01,5.000000000000000000e+00
7.345435999999999410e+01,0.000000000000000000e+00
7.347477999999999554e+01,0.000000000000000000e+00
7.349521000000000015e+01,0.000000000000000000e+00
7.351563000000000159e+01,0.000000000000000000e+00
7.353605000000000302e+01,1.000000000000000000e+00
7.355647999999999342e+01,0.000000000000000000e+00
7.357689999999999486e+01,0.000000000000000000e+00
7.359731999999999630e+01,0.000000000000000000e+00
7.361775000000000091e+01,0.000000000000000000e+00
7.363817000000000235e+01,0.000000000000000000e+00
7.365859000000000378e+01,0.000000000000000000e+00
7.367901000000000522e+01,1.300000000000000000e+01
7.369943999999999562e+01,5.000000000000000000e+00
7.371985999999999706e+01,0.000000000000000000e+00
7.374027999999999849e+01,0.000000000000000000e+00
7.376071000000000311e+01,0.000000000000000000e+00
7.378113000000000454e+01,9.000000000000000000e+00
7.380155000000000598e+01,0.000000000000000000e+00
7.382197999999999638e+01,0.000000000000000000e+00
7.384239999999999782e+01,0.000000000000000000e+00
7.386281999999999925e+01,0.000000000000000000e+00
7.388324000000000069e+01,0.000000000000000000e+00
7.390367000000000530e+01,0.000000000000000000e+00
7.392409000000000674e+01,0.000000000000000000e+00
7.394450999999999397e+01,2.500000000000000000e+01
7.396493999999999858e+01,0.000000000000000000e+00
7.398536000000000001e+01,0.000000000000000000e+00
7.400578000000000145e+01,1.100000000000000000e+01
7.402621000000000606e+01,3.400000000000000000e+01
7.404662999999999329e+01,2.700000000000000000e+01
7.406704999999999472e+01,2.200000000000000000e+01
7.408746999999999616e+01,0.000000000000000000e+00
7.410790000000000077e+01,0.000000000000000000e+00
7.412832000000000221e+01,1.000000000000000000e+00
7.414874000000000365e+01,6.000000000000000000e+00
7.416916999999999405e+01,0.000000000000000000e+00
7.418958999999999548e+01,0.000000000000000000e+00
7.421000999999999692e+01,1.700000000000000000e+01
7.423044000000000153e+01,0.000000000000000000e+00
7.425086000000000297e+01,0.000000000000000000e+00
7.427128000000000441e+01,0.000000000000000000e+00
7.429170000000000584e+01,0.000000000000000000e+00
7.431212999999999624e+01,2.900000000000000000e+01
7.433254999999999768e+01,0.000000000000000000e+00
7.435296999999999912e+01,0.000000000000000000e+00
7.437340000000000373e+01,0.000000000000000000e+00
7.439382000000000517e+01,0.000000000000000000e+00
7.441424000000000660e+01,0.000000000000000000e+00
7.443466999999999700e+01,0.000000000000000000e+00
7.445508999999999844e+01,0.000000000000000000e+00
7.447550999999999988e+01,0.000000000000000000e+00
7.449593000000000131e+01,0.000000000000000000e+00
7.451636000000000593e+01,0.000000000000000000e+00
7.453677999999999315e+01,0.000000000000000000e+00
7.455719999999999459e+01,0.000000000000000000e+00
7.457762999999999920e+01,0.000000000000000000e+00
7.459805000000000064e+01,0.000000000000000000e+00
7.461847000000000207e+01,0.000000000000000000e+00
7.463890000000000668e+01,0.000000000000000000e+00
7.465931999999999391e+01,0.000000000000000000e+00
7.467973999999999535e+01,0.000000000000000000e+00
7.470015999999999678e+01,0.000000000000000000e+00
7.472059000000000140e+01,0.000000000000000000e+00
7.474101000000000283e+01,0.000000000000000000e+00
7.476143000000000427e+01,0.000000000000000000e+00
7.478185999999999467e+01,0.000000000000000000e+00
7.480227999999999611e+01,0.000000000000000000e+00
7.482269999999999754e+01,0.000000000000000000e+00
7.484313000000000216e+01,0.000000000000000000e+00
7.486355000000000359e+01,1.400000000000000000e+01
7.488397000000000503e+01,2.100000000000000000e+01
7.490439000000000647e+01,6.300000000000000000e+01
7.492481999999999687e+01,8.100000000000000000e+01
7.494523999999999830e+01,1.510000000000000000e+02
7.496565999999999974e+01,1.910000000000000000e+02
7.498609000000000435e+01,2.780000000000000000e+02
7.500651000000000579e+01,2.930000000000000000e+02
7.502692999999999302e+01,3.720000000000000000e+02
7.504735999999999763e+01,3.740000000000000000e+02
7.506777999999999906e+01,2.820000000000000000e+02
7.508820000000000050e+01,1.870000000000000000e+02
7.510862000000000194e+01,1.570000000000000000e+02
7.512905000000000655e+01,1.330000000000000000e+02
7.514946999999999377e+01,8.500000000000000000e+01
7.516988999999999521e+01,9.700000000000000000e+01
7.519031999999999982e+01,1.240000000000000000e+02
7.521074000000000126e+01,1.690000000000000000e+02
7.523116000000000270e+01,1.950000000000000000e+02
7.525158999999999310e+01,2.020000000000000000e+02
7.527200999999999453e+01,1.840000000000000000e+02
7.529242999999999597e+01,1.290000000000000000e+02
7.531284999999999741e+01,8.300000000000000000e+01
7.533328000000000202e+01,6.800000000000000000e+01
7.535370000000000346e+01,3.200000000000000000e+01
7.537412000000000489e+01,9.000000000000000000e+00
7.539454999999999529e+01,1.000000000000000000e+01
7.541496999999999673e+01,4.000000000000000000e+00
7.543538999999999817e+01,0.000000000000000000e+00
7.545582000000000278e+01,0.000000000000000000e+00
7.547624000000000422e+01,0.000000000000000000e+00
7.549666000000000565e+01,0.000000000000000000e+00
7.551708000000000709e+01,0.000000000000000000e+00
7.553750999999999749e+01,0.000000000000000000e+00
7.555792999999999893e+01,0.000000000000000000e+00
7.557835000000000036e+01,0.000000000000000000e+00
7.559878000000000497e+01,0.000000000000000000e+00
7.561920000000000641e+01,0.000000000000000000e+00
7.563961999999999364e+01,0.000000000000000000e+00
7.566004999999999825e+01,0.000000000000000000e+00
7.568046999999999969e+01,0.000000000000000000e+00
7.570089000000000112e+01,0.000000000000000000e+00
7.572131000000000256e+01,0.000000000000000000e+00
7.574173999999999296e+01,0.000000000000000000e+00
7.576215999999999440e+01,0.000000000000000000e+00
7.578257999999999583e+01,0.000000000000000000e+00
7.580301000000000045e+01,0.000000000000000000e+00
7.582343000000000188e+01,0.000000000000000000e+00
7.584385000000000332e+01,0.000000000000000000e+00
7.586427999999999372e+01,3.100000000000000000e+01
7.588469999999999516e+01,0.000000000000000000e+00
7.590511999999999659e+01,3.700000000000000000e+01
7.592553999999999803e+01,4.800000000000000000e+01
7.594597000000000264e+01,4.100000000000000000e+01
7.596639000000000408e+01,6.800000000000000000e+01
7.598681000000000552e+01,9.600000000000000000e+01
7.600723999999999592e+01,9.000000000000000000e+01
7.602765999999999735e+01,8.600000000000000000e+01
7.604807999999999879e+01,6.800000000000000000e+01
7.606851000000000340e+01,3.400000000000000000e+01
7.608893000000000484e+01,3.000000000000000000e+01
7.610935000000000628e+01,5.400000000000000000e+01
7.612976999999999350e+01,1.100000000000000000e+01
7.615019999999999811e+01,0.000000000000000000e+00
7.617061999999999955e+01,3.800000000000000000e+01
7.619104000000000099e+01,1.700000000000000000e+01
7.621147000000000560e+01,4.700000000000000000e+01
7.623189000000000703e+01,4.400000000000000000e+01
7.625230999999999426e+01,5.900000000000000000e+01
7.627273999999999887e+01,4.500000000000000000e+01
7.629316000000000031e+01,4.500000000000000000e+01
7.631358000000000175e+01,1.600000000000000000e+01
7.633400000000000318e+01,1.900000000000000000e+01
7.635442999999999358e+01,3.200000000000000000e+01
7.637484999999999502e+01,1.800000000000000000e+01
7.639526999999999646e+01,0.000000000000000000e+00
7.641570000000000107e+01,2.000000000000000000e+00
7.643612000000000251e+01,1.600000000000000000e+01
7.645654000000000394e+01,0.000000000000000000e+00
7.647696999999999434e+01,1.700000000000000000e+01
7.649738999999999578e+01,0.000000000000000000e+00
7.651780999999999722e+01,2.400000000000000000e+01
7.653822999999999865e+01,7.000000000000000000e+00
7.655866000000000327e+01,1.200000000000000000e+01
7.657908000000000470e+01,0.000000000000000000e+00
7.659950000000000614e+01,0.000000000000000000e+00
7.661992999999999654e+01,0.000000000000000000e+00
7.664034999999999798e+01,9.000000000000000000e+00
7.666076999999999941e+01,3.000000000000000000e+00
7.668120000000000402e+01,3.000000000000000000e+00
7.670162000000000546e+01,0.000000000000000000e+00
7.672204000000000690e+01,0.000000000000000000e+00
7.674245999999999412e+01,2.000000000000000000e+01
7.676288999999999874e+01,2.400000000000000000e+01
7.678331000000000017e+01,0.000000000000000000e+00
7.680373000000000161e+01,0.000000000000000000e+00
7.682416000000000622e+01,0.000000000000000000e+00
7.684457999999999345e+01,0.000000000000000000e+00
7.686499999999999488e+01,0.000000000000000000e+00
7.688542999999999950e+01,1.800000000000000000e+01
7.690585000000000093e+01,8.000000000000000000e+00
7.692627000000000237e+01,0.000000000000000000e+00
7.694669000000000381e+01,2.900000000000000000e+01
7.696711999999999421e+01,0.000000000000000000e+00
7.698753999999999564e+01,9.000000000000000000e+00
7.700795999999999708e+01,2.000000000000000000e+00
7.702839000000000169e+01,1.500000000000000000e+01
7.704881000000000313e+01,0.000000000000000000e+00
7.706923000000000457e+01,1.600000000000000000e+01
7.708965999999999497e+01,0.000000000000000000e+00
7.711007999999999640e+01,1.000000000000000000e+01
7.713049999999999784e+01,0.000000000000000000e+00
7.715091999999999928e+01,0.000000000000000000e+00
7.717135000000000389e+01,2.200000000000000000e+01
7.719177000000000533e+01,0.000000000000000000e+00
7.721219000000000676e+01,6.000000000000000000e+00
7.723261999999999716e+01,0.000000000000000000e+00
7.725303999999999860e+01,0.000000000000000000e+00
7.727346000000000004e+01,0.000000000000000000e+00
7.729389000000000465e+01,0.000000000000000000e+00
7.731431000000000608e+01,2.500000000000000000e+01
7.733472999999999331e+01,5.300000000000000000e+01
7.735514999999999475e+01,4.000000000000000000e+00
7.737557999999999936e+01,8.000000000000000000e+00
7.739600000000000080e+01,0.000000000000000000e+00
7.741642000000000223e+01,0.000000000000000000e+00
7.743685000000000684e+01,0.000000000000000000e+00
7.745726999999999407e+01,4.100000000000000000e+01
7.747768999999999551e+01,1.000000000000000000e+00
7.749812000000000012e+01,0.000000000000000000e+00
7.751854000000000156e+01,0.000000000000000000e+00
7.753896000000000299e+01,1.600000000000000000e+01
7.755938000000000443e+01,0.000000000000000000e+00
7.757980999999999483e+01,1.800000000000000000e+01
7.760022999999999627e+01,0.000000000000000000e+00
7.762064999999999770e+01,2.100000000000000000e+01
7.764108000000000231e+01,0.000000000000000000e+00
7.766150000000000375e+01,0.000000000000000000e+00
7.768192000000000519e+01,1.300000000000000000e+01
7.770234999999999559e+01,1.000000000000000000e+00
7.772276999999999703e+01,0.000000000000000000e+00
7.774318999999999846e+01,0.000000000000000000e+00
7.776360999999999990e+01,2.500000000000000000e+01
7.778404000000000451e+01,1.300000000000000000e+01
7.780446000000000595e+01,0.000000000000000000e+00
7.782487999999999317e+01,0.000000000000000000e+00
7.784530999999999779e+01,7.000000000000000000e+00
7.786572999999999922e+01,0.000000000000000000e+00
7.788615000000000066e+01,1.400000000000000000e+01
7.790658000000000527e+01,0.000000000000000000e+00
7.792700000000000671e+01,0.000000000000000000e+00
7.794741999999999393e+01,1.000000000000000000e+00
7.796783999999999537e+01,7.000000000000000000e+00
7.798826999999999998e+01,1.700000000000000000e+01
7.800869000000000142e+01,1.300000000000000000e+01
7.802911000000000286e+01,6.000000000000000000e+00
7.804953999999999326e+01,3.000000000000000000e+00
7.806995999999999469e+01,8.000000000000000000e+00
7.809037999999999613e+01,1.400000000000000000e+01
7.811081000000000074e+01,0.000000000000000000e+00
7.813123000000000218e+01,2.400000000000000000e+01
7.815165000000000362e+01,2.600000000000000000e+01
7.817207000000000505e+01,8.000000000000000000e+00
7.819249999999999545e+01,0.000000000000000000e+00
7.821291999999999689e+01,1.000000000000000000e+00
7.823333999999999833e+01,1.300000000000000000e+01
7.825377000000000294e+01,0.000000000000000000e+00
7.827419000000000437e+01,0.000000000000000000e+00
7.829461000000000581e+01,0.000000000000000000e+00
7.831503999999999621e+01,1.900000000000000000e+01
7.833545999999999765e+01,0.000000000000000000e+00
7.835587999999999909e+01,1.600000000000000000e+01
7.837630000000000052e+01,0.000000000000000000e+00
7.839673000000000513e+01,0.000000000000000000e+00
7.841715000000000657e+01,0.000000000000000000e+00
7.843756999999999380e+01,0.000000000000000000e+00
7.845799999999999841e+01,2.000000000000000000e+00
7.847841999999999985e+01,0.000000000000000000e+00
7.849884000000000128e+01,2.000000000000000000e+00
7.851927000000000589e+01,0.000000000000000000e+00
7.853968999999999312e+01,0.000000000000000000e+00
7.856010999999999456e+01,0.000000000000000000e+00
7.858052999999999599e+01,0.000000000000000000e+00
7.860096000000000060e+01,0.000000000000000000e+00
7.862138000000000204e+01,0.000000000000000000e+00
7.864180000000000348e+01,0.000000000000000000e+00
7.866222999999999388e+01,0.000000000000000000e+00
7.868264999999999532e+01,3.100000000000000000e+01
7.870306999999999675e+01,6.000000000000000000e+00
7.872350000000000136e+01,0.000000000000000000e+00
7.874392000000000280e+01,4.000000000000000000e+00
7.876434000000000424e+01,5.000000000000000000e+00
7.878476000000000568e+01,0.000000000000000000e+00
7.880518999999999608e+01,0.000000000000000000e+00
7.882560999999999751e+01,1.800000000000000000e+01
7.884602999999999895e+01,0.000000000000000000e+00
7.886646000000000356e+01,0.000000000000000000e+00
7.888688000000000500e+01,3.000000000000000000e+01
7.890730000000000643e+01,0.000000000000000000e+00
7.892772999999999683e+01,0.000000000000000000e+00
7.894814999999999827e+01,0.000000000000000000e+00
7.896856999999999971e+01,2.300000000000000000e+01
7.898899000000000115e+01,0.000000000000000000e+00
7.900942000000000576e+01,4.000000000000000000e+00
7.902983999999999298e+01,0.000000000000000000e+00
7.905025999999999442e+01,1.400000000000000000e+01
7.907068999999999903e+01,0.000000000000000000e+00
7.909111000000000047e+01,0.000000000000000000e+00
7.911153000000000191e+01,0.000000000000000000e+00
7.913196000000000652e+01,4.000000000000000000e+00
7.915237999999999374e+01,1.500000000000000000e+01
7.917279999999999518e+01,0.000000000000000000e+00
7.919321999999999662e+01,2.400000000000000000e+01
7.921365000000000123e+01,1.200000000000000000e+01
7.923407000000000266e+01,1.500000000000000000e+01
7.925449000000000410e+01,2.100000000000000000e+01
7.927491999999999450e+01,1.700000000000000000e+01
7.929533999999999594e+01,0.000000000000000000e+00
7.931575999999999738e+01,1.000000000000000000e+01
7.933619000000000199e+01,9.000000000000000000e+00
7.935661000000000342e+01,2.000000000000000000e+00
7.937703000000000486e+01,0.000000000000000000e+00
7.939745000000000630e+01,4.000000000000000000e+00
7.941787999999999670e+01,1.000000000000000000e+00
7.943829999999999814e+01,0.000000000000000000e+00
7.945871999999999957e+01,0.000000000000000000e+00
7.947915000000000418e+01,1.000000000000000000e+00
7.949957000000000562e+01,0.000000000000000000e+00
7.951999000000000706e+01,1.100000000000000000e+01
7.954041999999999746e+01,9.000000000000000000e+00
7.956083999999999889e+01,2.200000000000000000e+01
7.958126000000000033e+01,8.000000000000000000e+00
7.960168000000000177e+01,1.200000000000000000e+01
7.962211000000000638e+01,0.000000000000000000e+00
7.964252999999999361e+01,0.000000000000000000e+00
7.966294999999999504e+01,3.600000000000000000e+01
7.968337999999999965e+01,0.000000000000000000e+00
7.970380000000000109e+01,1.600000000000000000e+01
7.972422000000000253e+01,0.000000000000000000e+00
7.974464999999999293e+01,0.000000000000000000e+00
7.976506999999999437e+01,0.000000000000000000e+00
7.978548999999999580e+01,0.000000000000000000e+00
7.980590999999999724e+01,3.000000000000000000e+00
7.982634000000000185e+01,0.000000000000000000e+00
7.984676000000000329e+01,3.000000000000000000e+00
7.986718000000000472e+01,0.000000000000000000e+00
7.988760999999999513e+01,1.900000000000000000e+01
7.990802999999999656e+01,1.000000000000000000e+01
7.992844999999999800e+01,2.500000000000000000e+01
7.994888000000000261e+01,0.000000000000000000e+00
7.996930000000000405e+01,3.000000000000000000e+00
7.998972000000000548e+01,0.000000000000000000e+00
8.001014000000000692e+01,0.000000000000000000e+00
8.003056999999999732e+01,0.000000000000000000e+00
8.005098999999999876e+01,0.000000000000000000e+00
8.007141000000000020e+01,0.000000000000000000e+00
8.009184000000000481e+01,1.800000000000000000e+01
8.011226000000000624e+01,0.000000000000000000e+00
8.013267999999999347e+01,0.000000000000000000e+00
8.015310999999999808e+01,0.000000000000000000e+00
8.017352999999999952e+01,2.700000000000000000e+01
8.019395000000000095e+01,0.000000000000000000e+00
8.021437000000000239e+01,8.000000000000000000e+00
8.023480000000000700e+01,0.000000000000000000e+00
8.025521999999999423e+01,0.000000000000000000e+00
8.027563999999999567e+01,0.000000000000000000e+00
8.029607000000000028e+01,0.000000000000000000e+00
8.031649000000000171e+01,7.000000000000000000e+00
8.033691000000000315e+01,0.000000000000000000e+00
8.035733999999999355e+01,0.000000000000000000e+00
8.037775999999999499e+01,0.000000000000000000e+00
8.039817999999999643e+01,0.000000000000000000e+00
8.041859999999999786e+01,1.000000000000000000e+01
8.043903000000000247e+01,0.000000000000000000e+00
8.045945000000000391e+01,1.700000000000000000e+01
8.047987000000000535e+01,0.000000000000000000e+00
8.050029999999999575e+01,0.000000000000000000e+00
8.052071999999999719e+01,0.000000000000000000e+00
8.054113999999999862e+01,1.600000000000000000e+01
8.056157000000000323e+01,3.100000000000000000e+01
8.058199000000000467e+01,0.000000000000000000e+00
8.060241000000000611e+01,2.700000000000000000e+01
8.062282999999999333e+01,0.000000000000000000e+00
8.064325999999999794e+01,7.000000000000000000e+00
8.066367999999999938e+01,0.000000000000000000e+00
8.068410000000000082e+01,3.200000000000000000e+01
8.070453000000000543e+01,0.000000000000000000e+00
8.072495000000000687e+01,3.900000000000000000e+01
8.074536999999999409e+01,0.000000000000000000e+00
8.076579999999999870e+01,2.600000000000000000e+01
8.078622000000000014e+01,0.000000000000000000e+00
8.080664000000000158e+01,0.000000000000000000e+00
8.082706000000000301e+01,6.000000000000000000e+00
8.084748999999999342e+01,1.800000000000000000e+01
8.086790999999999485e+01,1.200000000000000000e+01
8.088832999999999629e+01,1.600000000000000000e+01
8.090876000000000090e+01,0.000000000000000000e+00
8.092918000000000234e+01,3.700000000000000000e+01
8.094960000000000377e+01,0.000000000000000000e+00
8.097002999999999417e+01,1.100000000000000000e+01
8.099044999999999561e+01,2.900000000000000000e+01
8.101086999999999705e+01,3.000000000000000000e+00
8.103128999999999849e+01,0.000000000000000000e+00
8.105172000000000310e+01,0.000000000000000000e+00
8.107214000000000453e+01,1.300000000000000000e+01
8.109256000000000597e+01,0.000000000000000000e+00
8.111298999999999637e+01,1.500000000000000000e+01
8.113340999999999781e+01,0.000000000000000000e+00
8.115382999999999925e+01,0.000000000000000000e+00
8.117426000000000386e+01,0.000000000000000000e+00
8.119468000000000529e+01,0.000000000000000000e+00
8.121510000000000673e+01,1.000000000000000000e+01
8.123551999999999396e+01,2.100000000000000000e+01
8.125594999999999857e+01,0.000000000000000000e+00
8.127637000000000000e+01,0.000000000000000000e+00
8.129679000000000144e+01,1.200000000000000000e+01
8.131722000000000605e+01,2.000000000000000000e+00
8.133763999999999328e+01,1.300000000000000000e+01
8.135805999999999472e+01,8.000000000000000000e+00
8.137848999999999933e+01,0.000000000000000000e+00
8.139891000000000076e+01,2.200000000000000000e+01
8.141933000000000220e+01,0.000000000000000000e+00
8.143975000000000364e+01,9.000000000000000000e+00
8.146017999999999404e+01,0.000000000000000000e+00
8.148059999999999548e+01,2.200000000000000000e+01
8.150101999999999691e+01,0.000000000000000000e+00
8.152145000000000152e+01,4.000000000000000000e+00
8.154187000000000296e+01,0.000000000000000000e+00
